Month,Year,Medicine Name,Category,Dosage (mg/ml),Hospital Name,City,Supplier Name,Price per Unit (AED),Consumption (Units)
3,2022,0,0,500,3,1,0,25.08,968
6,2022,1,0,500,0,2,1,24.07,1714
12,2023,0,3,500,3,4,2,28.65,3372
10,2023,3,4,10,0,1,1,2.72,1393
11,2023,4,0,250,3,3,0,20.78,2179
12,2022,2,4,1000,3,0,0,2.77,4490
3,2022,0,0,500,2,4,1,45.84,3221
10,2022,1,3,10,3,3,2,13.56,3856
8,2022,3,4,5,1,2,2,10.02,1032
9,2022,2,3,1000,1,2,0,3.02,3374
1,2022,3,4,5,1,4,0,23.73,1205
2,2023,4,1,500,2,1,2,46.1,3903
12,2023,1,3,10,2,4,0,11.94,54
3,2022,2,3,250,3,4,0,27.25,309
9,2022,2,2,1000,1,1,0,33.82,1903
10,2022,0,0,5,1,3,3,49.75,2036
4,2023,0,2,250,0,1,3,13.72,3770
7,2022,2,0,500,2,1,0,35.78,2388
7,2023,2,4,1000,3,0,3,47.3,1516
12,2023,4,0,1000,2,3,1,47.51,3953
4,2022,2,4,500,3,0,3,33.6,52
12,2022,3,0,250,3,1,2,31.79,137
2,2022,1,1,5,2,3,0,42.33,3883
6,2022,0,2,10,1,2,1,7.07,2874
10,2023,1,2,5,3,3,0,10.43,3561
8,2022,3,1,500,0,1,0,1.87,1761
9,2022,2,3,500,1,1,2,41.15,1204
11,2023,2,0,250,3,4,1,40.26,2495
12,2022,4,2,500,1,4,1,25.81,2868
8,2022,1,1,5,0,0,2,16.9,2100
8,2022,1,0,500,1,2,0,36.07,1673
11,2023,0,3,1000,3,1,1,43.73,1574
3,2022,3,1,10,1,3,1,46.59,3628
8,2022,2,1,1000,0,0,3,27.83,2854
2,2022,3,3,10,1,4,1,3.06,2345
10,2022,3,2,500,3,3,3,23.62,649
12,2023,0,1,5,0,3,3,46.1,2084
12,2023,4,2,1000,2,1,3,23.34,626
10,2023,4,1,1000,1,3,2,32.05,3486
7,2023,4,0,5,0,4,0,48.12,2327
6,2022,2,4,5,2,0,1,15.39,620
2,2022,4,0,250,1,2,1,22.27,4443
5,2022,3,3,500,0,4,3,25.77,473
8,2023,1,0,5,3,2,3,17.13,2730
8,2022,4,0,500,2,3,3,8.74,1659
2,2022,0,2,1000,0,3,2,17.77,784
6,2023,3,3,10,2,0,0,16.56,1774
8,2022,2,2,10,3,2,1,35.1,2174
10,2023,1,3,5,1,0,2,46.41,2147
12,2023,1,4,1000,3,2,0,48.75,2389
3,2022,1,1,5,2,0,3,20.68,2049
12,2023,3,2,250,1,1,2,5.91,4378
10,2022,0,2,5,2,3,0,34.4,1892
9,2022,0,3,500,0,1,2,14.26,1688
3,2022,1,4,10,1,4,1,19.47,4362
9,2022,3,4,500,3,4,2,13.24,3955
9,2022,2,0,500,3,4,1,7.14,1069
7,2022,3,3,5,3,4,1,41.92,2960
8,2022,4,2,500,1,4,2,47.6,4151
4,2022,3,1,1000,1,1,2,44.19,2293
6,2023,0,2,1000,1,3,0,15.73,2648
1,2022,4,0,5,1,0,1,31.49,2125
12,2023,3,2,10,2,3,0,12.49,4331
11,2023,4,0,5,1,4,1,42.05,4062
10,2023,1,3,250,1,3,2,31.37,4424
7,2023,3,0,10,0,3,2,11.31,4141
4,2022,1,3,250,0,0,1,35.86,1372
1,2022,3,4,1000,1,3,2,49.77,3823
4,2022,0,2,10,1,3,1,29.95,1267
7,2023,1,2,1000,3,4,1,12.69,3486
5,2022,4,0,1000,2,1,1,35.84,1273
1,2023,4,1,5,3,2,0,3.92,1139
5,2022,3,3,250,2,0,2,44.77,641
2,2023,4,1,250,0,2,1,7.04,1132
2,2022,3,0,10,2,4,3,11.54,1029
5,2022,0,2,10,3,0,2,48.86,228
8,2022,1,1,250,1,0,2,23.21,2160
2,2023,3,1,5,2,0,1,25.22,4067
7,2023,3,4,5,3,2,1,15.8,1575
8,2022,2,3,1000,2,3,0,29.35,3141
7,2022,4,2,250,1,3,0,1.61,4134
10,2023,3,4,500,0,1,3,23.64,402
3,2023,1,4,1000,0,1,2,10.62,3436
8,2023,4,0,5,0,3,2,41.39,1002
3,2022,1,1,500,2,4,0,19.0,186
10,2022,4,1,10,1,0,1,4.27,390
9,2022,3,3,1000,0,1,1,27.61,2436
3,2023,3,1,5,2,3,0,13.17,2808
4,2023,4,4,5,2,3,1,35.09,3716
5,2023,0,0,5,1,0,0,7.48,2536
2,2022,1,2,5,3,2,3,42.62,4351
8,2022,4,3,250,2,1,0,30.74,746
6,2022,1,1,250,1,4,3,4.07,1480
12,2023,0,1,5,1,2,1,14.29,901
2,2023,1,1,5,3,3,3,17.99,1178
3,2023,4,3,10,0,0,1,45.44,711
10,2023,0,4,10,1,3,3,37.88,4389
11,2022,3,2,500,2,1,3,19.47,1023
2,2022,2,4,5,1,3,2,27.39,636
8,2023,2,3,10,1,1,0,13.13,4277
3,2023,2,2,500,1,2,1,16.91,1743
3,2023,3,2,250,2,0,1,40.41,1820
7,2022,2,0,5,2,1,0,36.77,1912
8,2022,4,4,250,1,4,0,15.11,3716
3,2023,1,3,1000,1,2,3,12.52,2824
11,2022,1,2,500,0,4,0,38.63,1413
12,2022,0,3,250,2,0,1,14.61,4351
11,2022,2,3,500,1,4,2,15.5,602
9,2022,1,2,10,0,2,0,22.39,3587
1,2022,1,4,10,3,3,0,49.29,2959
8,2023,1,1,250,2,1,0,26.47,608
9,2023,2,4,250,2,1,2,13.19,3733
6,2022,4,2,10,1,2,2,14.35,1931
1,2023,3,2,250,2,3,1,21.93,2220
8,2023,3,4,1000,1,2,1,48.43,2175
10,2023,0,1,10,1,3,0,17.77,1961
8,2022,4,1,5,3,2,0,23.72,169
7,2023,2,2,5,2,4,1,9.83,131
6,2023,4,2,500,2,2,0,13.83,3584
6,2022,4,2,1000,0,3,2,46.17,629
2,2022,2,0,5,0,4,0,10.91,4139
9,2023,0,1,250,1,2,0,29.94,3322
6,2023,2,3,500,3,2,1,16.41,270
1,2022,0,1,1000,1,4,2,2.43,2656
7,2023,4,0,10,3,3,0,45.45,1314
7,2023,2,2,10,0,3,2,6.64,2703
8,2022,2,1,5,2,2,3,38.23,1236
5,2023,3,0,10,3,4,3,39.85,3235
2,2023,0,3,5,1,1,2,1.91,4231
12,2023,4,1,250,2,0,0,33.24,2081
7,2022,3,4,250,2,1,0,10.64,1443
6,2022,1,1,5,1,2,3,6.03,4452
3,2023,2,2,1000,0,0,3,36.57,1203
12,2022,0,1,1000,2,3,2,28.99,4147
1,2023,2,1,5,2,1,1,3.58,965
5,2022,1,0,500,3,1,0,19.5,669
6,2022,2,2,1000,2,3,3,42.96,4204
2,2022,4,4,10,3,4,3,45.81,725
6,2023,0,1,10,2,2,1,19.32,1736
8,2022,1,4,500,0,0,3,5.54,2831
1,2022,2,3,10,0,3,2,44.56,2861
3,2023,0,3,250,3,1,2,45.66,1268
3,2022,4,2,5,0,0,1,19.66,2531
6,2022,1,1,500,1,3,1,44.86,4122
5,2023,1,2,10,1,4,1,32.62,1585
1,2023,3,1,500,3,3,3,41.82,129
2,2023,2,3,250,1,4,3,17.67,2075
7,2022,1,1,1000,1,0,1,45.31,2183
2,2022,0,1,5,2,1,1,48.27,3446
8,2022,1,1,5,3,0,2,16.18,861
2,2023,4,3,10,2,3,2,29.08,3769
9,2022,0,3,5,3,3,0,21.57,1124
8,2023,3,3,500,0,2,1,32.29,3064
1,2023,2,3,10,3,4,1,47.32,1089
4,2023,1,2,500,2,4,0,7.08,2163
1,2022,3,2,5,1,2,1,42.77,1217
9,2022,4,1,1000,3,1,3,44.57,2169
3,2022,3,2,500,1,4,2,34.93,3015
12,2022,2,2,500,2,0,2,10.16,1582
9,2022,0,1,500,2,0,0,10.52,2660
6,2022,1,0,1000,1,2,1,26.41,927
12,2022,4,2,1000,1,1,2,29.29,1686
2,2022,0,4,1000,3,0,1,38.72,279
6,2022,2,1,1000,0,1,2,7.88,1498
11,2023,4,1,5,3,4,0,35.9,3982
10,2022,4,3,500,1,3,2,27.9,1008
9,2023,0,2,5,0,0,2,24.61,1952
6,2022,4,4,1000,3,2,0,30.63,3806
6,2023,1,4,250,0,1,1,35.81,2900
12,2023,3,1,5,1,3,1,13.14,1186
3,2022,1,1,250,0,3,2,20.38,1814
7,2023,2,0,500,0,0,2,41.27,448
12,2022,0,0,500,3,2,3,26.66,869
12,2022,4,4,250,1,3,2,23.78,3396
6,2022,3,2,500,0,1,0,1.09,3170
9,2023,4,0,500,1,2,3,7.34,990
3,2022,4,1,250,1,2,0,13.58,2080
7,2023,4,2,1000,1,2,3,45.73,4197
7,2023,3,1,5,1,3,1,23.38,1030
12,2023,3,1,1000,0,0,1,44.49,818
9,2023,3,4,5,0,2,0,18.19,3126
12,2022,3,1,5,1,1,3,48.35,1315
4,2023,1,2,10,0,3,0,48.17,4426
7,2022,2,4,5,2,3,1,24.23,3378
7,2023,0,2,1000,1,3,3,42.88,3900
11,2023,2,1,5,1,2,1,35.64,2613
9,2022,2,0,10,0,1,3,46.81,4255
7,2022,4,4,10,0,3,3,4.72,466
9,2022,2,4,500,0,0,3,25.16,3550
4,2022,1,3,1000,0,0,2,32.46,2225
11,2023,1,4,10,0,1,0,24.62,107
3,2022,1,4,10,1,2,2,7.6,2003
4,2023,2,0,5,2,3,2,1.66,4274
3,2023,3,4,250,1,2,0,42.03,2868
7,2023,4,1,250,1,0,3,48.26,1524
9,2023,1,4,5,0,0,3,22.96,3124
8,2022,2,4,500,3,0,2,16.84,3155
2,2022,4,1,500,0,0,1,49.85,2468
3,2023,1,3,500,2,2,1,34.43,3355
7,2022,2,2,5,0,4,3,41.32,2569
9,2022,0,2,500,1,1,2,29.33,2121
9,2023,1,0,1000,2,0,2,37.67,2927
10,2022,4,3,250,3,0,1,16.13,2212
11,2023,1,0,250,3,1,2,41.29,2919
10,2023,4,3,10,3,1,1,16.18,367
12,2022,1,3,1000,2,3,1,29.93,3062
6,2023,3,1,500,2,1,2,25.78,2540
7,2022,1,1,10,3,4,0,23.52,2445
11,2023,3,3,250,0,0,0,22.09,854
6,2022,0,2,250,1,3,3,27.78,772
1,2023,0,4,1000,3,4,3,33.17,1166
6,2022,2,0,5,1,0,0,44.68,2605
9,2022,3,4,250,1,0,1,47.13,1438
8,2023,4,4,500,1,2,1,26.58,479
12,2023,3,0,10,1,1,0,5.31,1961
8,2023,0,1,1000,2,3,1,15.53,2065
12,2023,2,2,10,1,1,3,5.15,556
6,2023,2,4,250,1,4,2,19.63,2815
2,2023,3,4,250,2,2,0,28.73,2198
7,2023,4,1,10,1,0,0,21.04,734
1,2023,3,0,250,3,2,3,20.62,2469
5,2022,4,0,1000,3,1,2,6.59,4263
11,2023,4,0,5,3,0,0,28.43,3955
3,2022,3,3,250,0,1,3,13.37,255
1,2023,2,3,10,0,3,0,46.74,3035
10,2023,1,4,1000,0,1,1,18.79,3212
9,2023,2,0,5,0,2,0,2.89,649
1,2023,4,2,1000,1,3,1,13.05,796
4,2023,2,1,10,3,0,2,6.45,609
3,2023,4,3,1000,2,4,2,7.15,1788
4,2022,4,4,250,2,3,2,44.01,2287
8,2023,4,0,5,3,1,2,17.66,2025
5,2022,2,2,1000,2,4,1,11.86,3423
8,2023,0,0,10,2,3,1,43.1,4457
1,2023,3,0,250,0,3,3,31.04,1616
9,2022,2,4,1000,0,3,0,31.46,3521
11,2023,4,1,1000,3,1,0,14.94,2921
10,2023,2,4,5,0,3,1,34.94,1924
1,2023,2,3,500,0,0,2,36.43,1342
8,2022,1,0,5,3,2,2,46.06,447
6,2022,2,0,10,3,0,2,38.7,702
12,2022,2,2,1000,2,1,2,22.69,2788
3,2022,3,2,500,3,0,0,7.35,2449
1,2023,3,2,250,3,1,0,49.66,694
1,2022,3,0,5,0,0,3,45.06,826
9,2022,0,3,1000,3,4,2,2.49,2485
7,2023,2,0,250,1,2,0,1.67,792
1,2022,4,2,500,1,3,2,49.0,4227
5,2022,0,3,10,1,4,0,17.83,3214
8,2023,3,4,5,0,4,1,34.84,1407
1,2023,3,1,10,3,3,0,30.29,4114
8,2022,2,4,250,3,1,2,8.78,3046
6,2022,2,4,1000,2,1,2,16.78,771
6,2023,3,2,5,1,2,0,18.74,2993
10,2022,4,4,1000,2,1,2,37.0,780
3,2022,0,1,500,2,2,3,42.5,2561
8,2022,4,0,1000,1,4,3,2.27,2707
7,2022,3,0,10,3,2,2,33.13,3759
9,2023,1,2,500,2,3,2,41.7,2758
2,2023,3,3,250,3,0,1,31.38,2506
2,2023,3,0,500,0,2,2,15.5,3908
8,2022,1,2,500,2,4,3,3.86,420
5,2022,3,0,500,2,3,3,22.34,2674
1,2023,0,2,5,0,4,2,42.06,3606
8,2022,2,3,1000,3,0,3,32.79,3770
6,2023,2,4,500,0,1,1,23.82,3389
10,2023,1,3,250,1,3,2,6.14,1636
3,2022,1,2,5,2,2,0,13.4,2517
3,2022,1,4,10,0,4,2,16.76,4023
9,2022,2,3,1000,2,2,1,13.64,517
3,2023,0,4,500,0,4,1,45.64,4481
6,2022,1,1,1000,1,0,2,18.4,3067
4,2022,3,1,10,3,2,0,46.7,1875
10,2022,4,3,250,0,0,3,49.23,3037
10,2022,3,1,10,3,3,2,36.64,2136
2,2023,1,0,250,3,4,1,31.35,2435
9,2022,4,3,1000,2,2,2,22.79,1504
8,2023,1,3,250,2,2,3,17.85,4115
9,2022,4,4,250,1,1,3,43.97,2859
4,2023,0,4,5,1,0,3,24.27,617
6,2023,1,2,10,1,2,2,23.44,1885
11,2023,4,1,1000,1,2,1,29.93,1578
6,2022,0,3,250,3,3,1,9.53,755
6,2022,1,2,5,3,2,2,49.34,74
4,2023,1,1,10,0,4,3,6.18,4310
7,2022,4,2,1000,2,3,0,40.94,1269
12,2023,4,0,5,1,1,3,41.28,764
12,2022,3,2,1000,1,1,0,27.69,3210
2,2022,2,2,250,2,2,0,5.96,2084
4,2022,2,3,5,2,0,2,43.24,3610
10,2023,0,0,10,0,2,0,43.38,426
10,2023,4,2,1000,2,0,3,13.17,446
4,2022,3,2,5,2,0,3,9.1,3136
10,2023,3,0,500,3,4,2,1.68,4426
4,2022,4,0,500,3,3,1,40.35,3527
12,2022,2,0,10,2,0,0,47.21,2589
8,2022,1,0,500,1,4,1,25.54,2654
10,2023,0,3,5,3,3,1,36.93,3831
5,2022,2,3,5,3,1,2,35.55,3321
1,2022,3,2,5,0,2,0,26.29,570
6,2023,2,3,1000,3,4,2,49.35,1248
4,2023,4,4,1000,3,1,1,49.87,648
5,2022,4,3,1000,0,3,0,24.99,866
4,2023,3,4,500,0,4,1,7.43,2247
10,2023,0,3,1000,0,2,3,18.3,2164
8,2022,2,3,500,3,3,2,39.0,1306
2,2023,2,0,1000,0,0,1,33.22,982
11,2023,4,4,1000,2,1,0,42.71,1935
8,2023,4,3,10,3,1,2,48.82,618
6,2022,1,1,5,0,1,0,9.16,2868
11,2023,4,3,250,0,0,3,19.89,571
5,2022,0,2,250,0,4,0,8.71,2298
7,2022,2,0,10,3,0,2,33.99,2977
2,2023,2,2,5,3,3,3,23.9,4422
7,2022,4,3,1000,1,1,3,27.87,1259
8,2022,2,0,500,3,2,0,24.24,2140
6,2023,0,1,500,3,0,2,3.64,3571
1,2022,3,3,10,2,0,0,33.25,4409
11,2023,0,4,500,3,2,1,31.57,3121
1,2022,3,0,500,3,3,2,4.73,1054
3,2023,3,1,250,3,3,3,2.82,4161
10,2023,4,4,500,2,2,3,1.46,86
12,2022,3,1,250,3,1,0,25.32,3020
1,2022,4,3,1000,0,0,3,45.21,192
4,2023,3,1,250,0,1,1,24.61,4443
2,2022,2,2,5,0,3,2,5.96,1004
6,2023,2,2,5,2,4,2,32.47,2931
7,2023,4,4,5,2,2,2,4.86,175
9,2022,0,2,10,0,3,2,47.76,1778
12,2022,1,4,250,0,1,3,46.9,1602
10,2022,3,1,250,1,3,0,40.94,3301
9,2023,4,1,5,0,1,2,14.05,4424
8,2022,2,0,500,2,2,1,6.53,3891
1,2023,4,2,1000,3,4,0,12.55,1122
10,2023,4,1,1000,2,2,0,4.53,3604
4,2023,2,0,500,2,0,1,2.45,3156
8,2022,4,1,1000,1,0,0,13.93,2923
9,2023,4,0,250,3,1,3,13.49,3037
11,2022,0,0,250,2,4,2,48.67,4339
5,2022,1,4,10,3,2,3,20.95,3122
4,2023,1,0,5,0,0,1,24.64,2386
11,2023,0,1,5,3,4,1,43.66,3940
10,2022,4,4,10,0,3,1,16.56,3391
3,2022,3,0,10,2,0,3,17.05,564
12,2022,4,0,1000,1,0,0,22.44,207
8,2023,1,3,10,2,3,1,21.51,2470
12,2023,1,1,250,2,2,2,28.66,294
3,2022,4,1,500,3,0,2,4.78,762
3,2022,2,4,1000,0,4,2,48.38,3318
7,2023,3,1,500,3,3,1,12.39,727
5,2023,1,4,250,1,2,1,13.78,2956
8,2023,0,4,5,2,2,2,22.74,2603
6,2022,0,1,1000,1,4,0,41.98,927
6,2023,1,2,250,3,1,3,38.07,744
7,2022,0,0,5,3,2,2,17.41,4235
2,2022,3,3,1000,0,2,3,38.19,4495
8,2023,1,1,250,0,2,2,45.55,2510
12,2023,3,3,5,2,3,3,29.4,3893
7,2023,0,4,5,3,1,1,24.92,1416
12,2023,2,3,5,0,0,0,29.48,4150
7,2022,3,1,1000,2,3,2,35.19,3857
7,2022,1,1,1000,1,2,1,41.24,2395
6,2023,3,3,500,0,1,0,17.94,3666
1,2023,4,3,1000,3,2,0,10.99,4296
1,2023,1,0,10,1,4,2,31.86,2353
4,2023,4,0,250,2,0,1,4.82,1116
8,2023,2,1,10,2,4,2,23.17,1367
3,2023,4,2,5,3,0,0,22.08,1135
3,2023,1,2,500,2,1,3,17.29,1883
10,2022,0,4,5,0,2,0,5.38,2651
2,2022,2,0,1000,1,4,2,22.02,209
8,2022,1,1,250,3,4,1,16.17,2589
12,2022,3,0,5,0,3,0,27.44,1379
1,2023,3,2,250,2,4,1,43.11,3342
7,2022,3,2,250,3,4,2,17.85,2427
8,2022,0,3,500,0,4,3,13.55,2398
7,2022,0,0,1000,2,3,0,9.7,1928
11,2022,3,1,5,3,3,0,3.62,1104
6,2023,2,4,10,1,0,2,32.04,1177
5,2023,4,2,250,1,3,2,7.08,1380
1,2023,4,1,1000,1,2,0,37.11,1646
3,2022,2,0,5,2,2,1,18.66,2120
9,2022,1,2,250,2,2,0,24.58,4439
8,2023,2,4,10,0,0,2,16.31,385
11,2023,3,1,1000,2,0,2,2.61,80
3,2023,2,2,1000,0,0,0,39.49,3454
1,2023,1,3,500,0,0,2,33.84,2283
2,2023,4,0,250,2,4,1,7.35,1113
5,2023,2,2,250,1,0,2,41.77,56
5,2022,4,3,250,2,2,1,5.95,1999
4,2022,2,4,500,0,1,2,29.74,338
8,2023,1,4,250,0,3,3,6.93,3429
2,2023,3,4,5,3,1,0,45.86,3743
4,2022,1,2,500,0,1,0,17.49,1567
1,2023,2,1,500,3,1,0,45.02,429
8,2022,4,0,10,2,0,1,29.19,4149
3,2023,0,4,10,3,1,2,11.41,3666
4,2022,0,4,10,3,0,0,1.22,2245
11,2022,2,1,250,1,3,3,47.16,61
1,2024,2,4,1000,0,2,3,13.49,803
5,2022,3,4,5,0,2,0,49.3,3088
6,2022,4,4,5,2,1,1,7.56,1398
12,2022,4,1,250,2,4,1,42.67,1346
1,2023,4,4,500,0,0,1,32.89,2746
10,2022,2,2,1000,3,3,1,28.79,2784
1,2022,2,0,250,1,2,0,48.51,2093
3,2022,0,1,500,1,0,1,11.98,3310
12,2022,1,0,10,2,2,3,13.72,4486
11,2023,2,1,5,0,4,3,30.04,3156
5,2023,1,1,5,1,3,2,18.01,3371
6,2022,2,3,1000,3,4,1,25.23,946
10,2023,2,4,500,0,4,0,44.17,4151
3,2023,1,1,5,1,2,0,20.5,1313
7,2022,3,4,10,3,2,0,13.6,2953
12,2022,2,3,500,0,3,2,31.81,2619
8,2022,4,3,250,1,1,2,22.51,945
10,2022,2,4,1000,1,1,2,42.28,4134
8,2023,2,2,5,2,0,2,5.68,3893
6,2022,3,0,500,3,3,1,46.35,4259
10,2023,2,3,250,1,4,1,30.43,2389
1,2022,1,2,250,3,4,2,23.75,4427
9,2022,0,4,5,2,0,3,3.14,3195
9,2023,3,4,5,2,4,1,30.63,1477
4,2023,2,1,1000,0,3,2,4.26,2718
12,2023,1,4,10,0,1,0,44.04,3712
7,2022,4,1,500,2,1,2,21.83,4240
12,2022,3,4,500,2,3,1,44.41,2911
12,2023,2,0,10,1,4,3,40.98,1479
6,2023,4,1,5,2,2,2,49.15,3212
11,2023,2,2,10,3,2,3,32.03,4478
6,2023,0,4,1000,3,0,2,25.81,3617
1,2022,0,3,10,3,4,3,41.48,4331
12,2023,1,4,250,0,3,1,12.02,1531
3,2022,0,1,250,0,0,0,15.92,2779
1,2023,1,2,1000,2,1,2,5.84,1154
1,2022,4,2,500,2,4,0,17.58,3205
8,2022,1,0,500,0,1,1,23.51,2714
5,2022,1,2,5,0,4,0,28.05,1577
6,2022,1,4,5,2,4,0,33.76,2695
7,2022,2,4,5,3,2,1,44.25,514
2,2023,2,3,10,3,0,2,14.8,1795
1,2022,0,1,5,2,3,0,49.78,2150
9,2023,3,3,1000,2,1,2,43.32,3990
4,2023,0,3,10,0,0,2,18.99,4156
7,2023,2,0,250,0,2,0,36.15,3027
10,2023,1,1,1000,0,2,1,14.41,4193
4,2022,1,4,10,2,3,3,4.09,1826
7,2023,4,2,1000,0,0,3,45.1,2262
5,2022,2,1,5,2,3,2,16.99,3162
1,2022,1,3,250,0,0,2,34.95,73
4,2023,3,2,10,3,2,2,2.3,847
10,2023,0,4,500,2,0,3,33.78,663
9,2022,1,0,250,3,2,3,37.21,3772
5,2023,2,3,5,0,0,2,26.02,839
2,2023,3,4,1000,3,2,3,35.08,2412
10,2023,2,0,500,1,1,0,18.48,4292
7,2022,2,1,250,0,2,1,12.55,2476
8,2022,1,3,1000,1,1,3,14.28,3218
8,2023,0,1,10,0,3,2,25.53,1417
3,2023,2,4,5,3,1,1,36.61,2392
6,2023,0,1,5,1,4,2,8.38,1284
8,2023,4,2,1000,3,1,2,30.94,4231
9,2022,3,0,1000,2,2,2,31.52,253
9,2022,0,4,1000,3,1,0,25.15,498
7,2023,3,1,250,3,0,3,35.54,479
8,2022,0,0,500,0,3,0,14.1,4293
10,2022,1,3,10,1,2,1,2.96,3725
9,2022,3,3,1000,0,0,1,11.06,3837
2,2022,2,3,10,3,3,1,12.9,3729
10,2023,3,2,10,3,2,2,49.75,3553
4,2023,3,4,250,1,4,2,48.72,446
3,2023,1,4,10,1,3,3,49.8,1322
4,2023,4,2,1000,3,2,3,19.2,1896
9,2022,1,4,250,3,1,0,18.77,3512
6,2023,3,1,5,2,4,1,1.73,3301
8,2022,0,2,250,3,2,3,40.75,1620
4,2023,4,4,250,3,4,1,44.97,2534
6,2023,2,2,250,2,4,3,22.69,3748
1,2023,3,1,500,0,0,3,16.13,1295
4,2023,0,2,1000,2,3,2,35.26,1682
1,2023,3,1,1000,2,0,3,7.85,3716
4,2023,3,4,10,3,3,2,44.18,2597
5,2022,1,0,1000,0,2,2,31.56,2002
4,2022,3,1,10,2,4,1,44.63,1056
12,2022,2,2,500,3,4,2,11.06,3886
7,2022,0,2,5,1,0,0,46.47,625
11,2023,3,1,250,3,2,1,17.92,3464
8,2023,2,2,5,1,2,3,3.22,1293
1,2022,4,0,1000,1,4,0,13.37,547
10,2022,3,0,10,2,3,2,16.05,1732
3,2023,2,4,10,3,4,2,31.96,2763
12,2023,0,0,5,0,1,2,45.21,2961
3,2022,0,4,1000,0,4,1,2.67,1927
6,2023,3,1,10,0,4,3,5.38,2073
2,2022,3,4,500,2,2,1,30.08,277
7,2022,0,3,250,3,4,2,37.03,97
9,2022,1,1,5,2,2,0,17.56,4200
10,2023,4,2,1000,1,3,0,28.68,601
1,2023,4,2,5,0,4,3,9.24,1975
4,2022,2,2,250,2,2,2,3.95,2821
9,2023,2,2,10,1,2,1,32.33,607
2,2022,0,1,5,1,4,2,38.16,3457
11,2022,1,2,500,1,4,2,2.5,337
10,2022,4,4,5,3,3,1,38.61,2378
6,2022,4,1,500,2,0,0,45.84,3791
4,2022,4,0,1000,3,3,0,37.16,788
7,2023,1,4,1000,1,4,3,20.44,1343
1,2023,2,4,250,0,3,2,32.81,338
11,2023,1,4,250,0,1,2,13.92,3486
8,2022,2,1,5,0,4,1,18.98,2630
4,2023,0,1,5,0,4,2,20.5,2174
9,2023,2,3,10,2,4,0,34.02,3579
12,2022,1,3,1000,3,4,3,47.61,3464
1,2022,1,3,1000,1,0,0,19.61,350
5,2023,4,3,1000,3,0,0,49.23,823
5,2022,4,4,5,2,3,2,29.42,4182
11,2022,4,3,1000,3,3,1,13.16,2375
12,2022,1,1,5,2,3,0,20.86,1949
10,2023,4,1,500,2,2,0,10.29,233
1,2022,3,0,10,3,0,0,39.49,317
9,2023,2,2,500,0,4,2,10.8,374
6,2022,2,0,10,1,4,1,44.65,2212
12,2022,0,2,10,1,0,1,29.98,3419
1,2022,2,0,500,3,2,1,32.05,1650
12,2023,4,1,1000,2,2,1,2.63,1982
11,2022,0,0,500,3,4,2,47.46,2663
1,2023,0,0,10,0,4,2,45.12,3658
9,2022,4,3,500,1,1,3,46.58,4440
6,2022,3,2,5,0,4,2,36.25,2738
11,2022,4,2,5,0,0,3,42.67,2471
6,2023,1,2,1000,0,0,2,41.19,3898
12,2023,3,2,1000,0,1,3,16.43,480
1,2023,0,1,10,3,1,1,28.59,1345
2,2023,3,4,1000,1,3,2,26.34,3118
12,2023,0,0,10,2,3,1,10.31,3699
8,2023,4,1,5,1,4,0,40.75,3483
9,2022,3,1,250,3,2,3,44.37,3993
11,2023,3,0,1000,0,2,0,23.46,1554
2,2023,0,4,1000,0,2,3,15.28,3347
3,2023,4,2,1000,0,4,3,31.99,1553
3,2022,0,0,500,3,1,0,14.88,998
11,2022,3,1,5,3,1,2,49.46,3463
7,2022,2,1,1000,3,4,1,18.16,4113
10,2022,2,0,10,1,2,2,31.34,4455
7,2023,4,4,10,1,2,2,45.33,4008
2,2022,3,3,500,1,0,0,4.75,4396
1,2022,0,4,1000,1,1,1,6.08,3234
6,2022,1,4,5,1,3,2,42.64,2416
4,2023,2,4,10,1,2,0,32.44,324
5,2022,0,2,1000,0,0,0,43.55,3199
12,2023,2,3,10,0,2,0,28.24,4468
3,2023,4,1,10,1,1,3,25.49,3173
4,2023,0,2,5,1,0,2,34.57,1029
11,2022,2,1,5,0,0,3,1.36,709
9,2023,3,2,10,2,1,0,8.8,3623
4,2023,0,3,250,0,4,3,39.35,1295
5,2022,0,4,5,2,0,2,40.52,1526
10,2022,1,0,5,3,0,0,33.02,4292
2,2022,4,0,10,3,2,3,22.24,1110
5,2023,0,3,10,1,3,2,7.95,4141
2,2023,3,0,250,3,4,2,24.87,3049
10,2022,0,1,1000,2,1,2,14.56,2833
10,2023,1,4,500,0,2,1,30.92,1712
7,2023,0,4,250,1,0,3,29.1,1141
8,2022,1,0,5,3,1,2,4.15,623
6,2022,0,3,250,3,1,0,9.53,3904
12,2023,3,2,10,2,1,3,35.68,2794
4,2022,2,2,500,3,1,0,19.63,2494
1,2022,1,2,250,0,3,3,24.27,294
11,2022,4,0,250,0,2,1,33.15,2085
11,2023,2,3,1000,3,1,0,44.41,1928
1,2023,4,3,250,0,0,3,35.86,695
3,2022,2,0,250,1,3,1,26.85,292
11,2023,2,1,10,3,3,1,9.21,1084
11,2023,2,0,5,3,4,2,35.34,2616
5,2023,1,4,10,3,3,2,47.66,3763
11,2022,2,1,1000,2,2,3,7.19,4394
12,2022,4,2,5,3,1,3,47.56,1072
10,2023,3,2,1000,3,2,1,9.19,3791
4,2023,1,1,5,0,2,0,8.78,3332
